2026-06-30 14:16:07 | Buyer: Alice | Qty: 2 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer31 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer25 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer26 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer8 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer16 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer37 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer13 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer35 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer38 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer23 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer42 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer27 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer40 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer21 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer41 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer7 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer22 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer19 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer33 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer44 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer46 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer47 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer39 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer30 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer32 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer14 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer50 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer24 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer49 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer29 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer28 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer45 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer36 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer48 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer2 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer6 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer1 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer12 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer7 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer4 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer3 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer13 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer5 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer10 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer11 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer9 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer8 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer14 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer16 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer17 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer24 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer19 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer33 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer21 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer29 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer34 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer23 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer25 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer15 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer20 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer18 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer30 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer22 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer26 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer31 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer32 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer27 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer37 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer41 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer42 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer40 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer47 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer46 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer28 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer50 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer44 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer39 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer35 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer36 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer45 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer48 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer43 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer38 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer49 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer3 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer4 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer2 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer1 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer5 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer13 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer6 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer8 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer15 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer18 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer14 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer12 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer9 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer10 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer25 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer17 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer26 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer19 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer11 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer7 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer28 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer16 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer27 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer22 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer20 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer43 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer31 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer23 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer37 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer44 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer45 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer30 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer21 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer24 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer36 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer39 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer34 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer41 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer40 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer38 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer42 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer33 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer35 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer29 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer46 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer32 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer48 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer47 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer49 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer50 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer4 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer3 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer5 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer2 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer6 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer10 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer13 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer1 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer8 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer11 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer12 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer7 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer26 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer23 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer15 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer9 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer28 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer24 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer35 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer33 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer30 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer45 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer43 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer25 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer38 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer16 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer29 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer27 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer21 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer44 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer18 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer20 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer19 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer49 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer14 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer41 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer36 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer47 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer39 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer50 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer42 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer48 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer22 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer34 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer37 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer17 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer40 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer31 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer46 | Qty: 1 | Student ID: p20240032
2026-06-30 14:17:25 | Buyer: Buyer32 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:44 | Buyer: Buyer2 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:44 | Buyer: Buyer3 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:44 | Buyer: Buyer4 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:44 | Buyer: Buyer1 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer11 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer8 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer13 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer22 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer5 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer25 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer16 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer12 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer42 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer27 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer31 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer28 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer6 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer21 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer23 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer32 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer15 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:45 | Buyer: Buyer18 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer33 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer7 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer19 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer45 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer40 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer49 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer47 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer9 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer29 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer30 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer50 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer36 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer26 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer20 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer10 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer46 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer43 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:46 | Buyer: Buyer14 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:47 | Buyer: Buyer37 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:47 | Buyer: Buyer44 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:47 | Buyer: Buyer39 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:47 | Buyer: Buyer24 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:47 | Buyer: Buyer41 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:47 | Buyer: Buyer17 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:47 | Buyer: Buyer48 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:47 | Buyer: Buyer38 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:47 | Buyer: Buyer35 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:47 | Buyer: Buyer34 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:53 | Buyer: Buyer1 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:53 | Buyer: Buyer2 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer3 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer6 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer8 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer10 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer13 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer7 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer5 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer12 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer14 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer11 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer15 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer16 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer4 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer20 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer19 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer18 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer17 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:54 | Buyer: Buyer25 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer29 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer9 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer27 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer26 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer24 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer23 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer28 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer22 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer30 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer21 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer31 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer35 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer33 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer32 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer39 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer36 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer34 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:55 | Buyer: Buyer40 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer37 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer41 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer43 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer45 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer44 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer42 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer47 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer49 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer50 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer48 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer38 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer46 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer1 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer6 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer2 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer5 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer4 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:56 | Buyer: Buyer8 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer13 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer9 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer14 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer3 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer12 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer15 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer11 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer16 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer10 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer23 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer22 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer18 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer7 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer19 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer25 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer20 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer24 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:57 | Buyer: Buyer17 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:58 | Buyer: Buyer21 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:58 | Buyer: Buyer26 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:58 | Buyer: Buyer31 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:58 | Buyer: Buyer30 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:58 | Buyer: Buyer27 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:58 | Buyer: Buyer28 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:58 | Buyer: Buyer40 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:58 | Buyer: Buyer32 | Qty: 1 | Student ID: p20240032
2026-06-30 14:19:58 | Buyer: Buyer39 | Qty: 1 | Student ID: p20240032
